year,month,region,ID,BBx,BBy,BBw,BBh,Longitude,Latitude,Confidence,Type,Count,Valid,Missed
2025,MAY,TZ,21,465,422,17,20,-117.16181,32.720123,0.7980835437774658,Individual,3,1,0
2025,MAY,TZ,22,552,429,8,14,-117.16069,32.72009,0.7497802972793579,Individual,1,1,0
2025,MAY,TZ,23,479,466,12,17,-117.16166,32.71967,0.01821303367614746,Individual,1,1,0
2025,MAY,TZ,24,198,468,15,22,-117.16552,32.719593,0.5924510955810547,Individual,5,1,0
2025,MAY,TZ,25,617,469,8,12,-117.15981,32.719677,0.7765281200408936,Individual,1,1,0
2025,MAY,TZ,26,640,494,8,16,-117.1595,32.719387,0.6758448481559753,Individual,1,1,0
2025,MAY,TZ,27,227,503,17,23,-117.1651,32.71921,0.8367237448692322,Individual,2,1,0
2025,MAY,TZ,28,333,509,13,29,-117.16366,32.719124,0.8420537114143372,Individual,4,1,0
2025,MAY,TZ,29,619,529,8,13,-117.15978,32.71903,0.7611749768257141,Individual,1,1,0
2025,MAY,CO,0,818,71,19,31,-117.166756,32.71923,0.8426210880279541,Individual,4,1,0
2025,MAY,CO,1,911,88,27,27,-117.16591,32.71908,0.8561081290245056,Tent,1,1,0
2025,MAY,CO,2,620,92,10,21,-117.16853,32.719074,0.738728404045105,Individual,1,1,0
2025,MAY,CO,3,518,143,11,20,-117.169426,32.71857,0.6083070039749146,Individual,1,1,0
2025,MAY,CO,4,619,143,10,20,-117.16855,32.71857,0.7036936283111572,Individual,1,1,0
2025,MAY,CO,5,865,175,21,24,-117.16634,32.71823,0.8502465486526489,Tent,1,1,0
2025,MAY,CO,6,668,248,10,18,-117.16811,32.71754,0.8016397356987,Individual,1,1,0
2025,MAY,CO,7,612,280,21,28,-117.16856,32.71717,0.8343266248703003,Tent,1,1,0
2025,MAY,CO,8,551,343,36,39,-117.16902,32.716496,0.85154128074646,Individual,13,1,0
2025,MAY,CO,9,619,389,16,23,-117.16852,32.71612,0.7788333296775818,Individual,3,1,0
2025,MAY,CO,10,509,393,20,24,-117.16946,32.716076,0.8380663394927979,Individual,2,1,0
2025,MAY,CO,11,769,400,9,19,-117.16724,32.716034,0.7902747392654419,Individual,1,1,0
2025,MAY,CO,12,581,405,18,20,-117.16884,32.715977,0.8029769659042358,Individual,2,1,0
2025,MAY,CO,13,571,463,25,28,-117.16889,32.715366,0.8443366885185242,Individual,2,1,0
2025,MAY,BL,0,262,92,30,28,-117.14954,32.704136,0.8924694657325745,Tent,3,1,0
2025,MAY,BL,1,448,301,19,23,-117.14673,32.701374,0.8184763789176941,Tent,1,1,0
2025,MAY,BL,2,346,313,20,22,-117.14834,32.70123,0.8484619855880737,Individual,2,1,0
2025,MAY,BL,3,711,452,31,20,-117.14246,32.69935,0.4487341046333313,Tent,1,1,0
2025,MAY,GH,0,64,127,23,29,-117.14732,32.718933,0.5406115055084229,Tent,7,1,0
2025,MAY,GH,1,64,127,22,30,-117.14733,32.718925,0.3072333335876465,Tent,1,1,0
2025,MAY,GH,2,78,252,25,37,-117.14707,32.717182,0.8867227435112,Tent,3,1,0
2025,MAY,GH,3,76,321,32,47,-117.14704,32.716175,0.8945640325546265,Tent,5,1,0
2025,MAY,GH,4,123,441,29,18,-117.14629,32.71474,0.02820831537246704,Vehicle,2,1,0
2025,MAY,CC,0,498,139,11,15,-117.16089,32.718624,0.8241633176803589,Individual,2,1,0
2025,MAY,CC,1,514,140,26,25,-117.160545,32.718555,0.8759625554084778,Tent,1,1,0
2025,MAY,CC,2,920,146,22,26,-117.15449,32.71852,0.567531943321228,Vehicle,1,1,0
2025,MAY,CC,3,920,147,23,25,-117.15448,32.718513,0.556494414806366,Individual,4,1,0
2025,MAY,CC,4,456,160,18,27,-117.16145,32.718296,0.8447884321212769,Individual,2,1,0
2025,MAY,CC,5,587,163,9,18,-117.15958,32.718327,0.27561765909194946,Individual,1,1,0
2025,MAY,CC,6,862,179,9,20,-117.15546,32.718147,0.7969463467597961,Individual,1,1,0
2025,MAY,CC,7,507,185,15,24,-117.16072,32.718014,0.8278201818466187,Individual,4,1,0
2025,MAY,CC,8,945,185,15,19,-117.15415,32.71809,0.8249611258506775,Individual,2,1,0
2025,MAY,CC,9,811,186,15,19,-117.15617,32.718063,0.6236253380775452,Individual,2,1,0
2025,MAY,CC,10,366,193,46,54,-117.16257,32.717728,0.894685685634613,Individual,36,1,0
2025,MAY,CC,11,368,193,45,54,-117.162544,32.717728,0.04664355516433716,Tent,5,1,0
2025,MAY,CC,12,310,219,38,39,-117.163445,32.7175,0.8547431826591492,Tent,3,1,0
2025,MAY,CC,13,310,219,37,40,-117.16345,32.71749,0.5095615386962891,Individual,1,1,0
2025,MAY,CC,14,934,223,14,15,-117.15432,32.717648,0.8292033076286316,Individual,4,1,0
2025,MAY,CC,15,685,224,17,20,-117.15804,32.717583,0.8344900012016296,Individual,2,1,0
2025,MAY,CC,16,631,225,9,17,-117.15891,32.717587,0.7610931396484375,Individual,1,1,0
2025,MAY,CC,17,212,242,17,23,-117.16503,32.717308,0.8499443531036377,Individual,4,1,0
2025,MAY,CC,18,555,242,14,23,-117.16,32.717335,0.6898868083953857,Individual,2,1,0
2025,MAY,CC,19,434,257,9,23,-117.16183,32.717144,0.4158886671066284,Individual,1,1,0
2025,MAY,CC,20,932,270,17,21,-117.15431,32.717037,0.8238755464553833,Individual,3,1,0
2025,MAY,CC,21,751,273,15,18,-117.15706,32.717007,0.8452898859977722,Individual,2,1,0
2025,MAY,CC,22,515,275,9,16,-117.16062,32.716976,0.7895095944404602,Individual,1,1,0
2025,MAY,CC,23,632,310,15,17,-117.15883,32.716553,0.6987112164497375,Individual,2,1,0
2025,MAY,CC,24,266,311,9,13,-117.16429,32.716545,0.7195044755935669,Individual,1,1,0
2025,MAY,CC,25,323,311,10,19,-117.163445,32.71651,0.803406298160553,Individual,1,1,0
2025,MAY,CC,26,957,325,10,20,-117.15397,32.71637,0.7235916256904602,Individual,1,1,0
2025,MAY,CC,27,189,329,16,22,-117.16537,32.71627,0.8253607153892517,Individual,2,1,0
2025,MAY,CC,28,359,329,8,21,-117.162926,32.71628,0.3161659240722656,Individual,-1,1,0
