year,month,region,ID,BBx,BBy,BBw,BBh,Longitude,Latitude,Confidence,Type,Count,Valid,Missed
2025,MAR,CO,0,515,64,16,21,-117.16943,32.719353,0.773381233215332,Individual,2,1,0
2025,MAR,CO,1,870,161,19,25,-117.166306,32.71837,0.8238402009010315,Individual,2,1,0
2025,MAR,CO,2,898,352,14,18,-117.16609,32.716515,0.8055848479270935,Individual,2,1,0
2025,MAR,CO,3,823,369,10,23,-117.16676,32.71632,0.781287431716919,Individual,1,1,0
2025,MAR,CO,4,870,372,10,17,-117.16635,32.716324,0.6084998250007629,Individual,1,1,0
2025,MAR,CO,5,508,387,21,25,-117.169464,32.71613,0.8270877003669739,Individual,5,1,0
2025,MAR,CO,6,377,399,25,23,-117.17059,32.71602,0.8550079464912415,Individual,2,1,0
2025,MAR,CO,7,579,466,12,18,-117.168884,32.71539,0.7330940961837769,Individual,1,1,0
2025,MAR,BL,0,200,21,36,24,-117.15046,32.70511,0.45978474617004395,Vehicle,1,1,0
2025,MAR,BL,1,246,44,23,26,-117.14984,32.704792,0.9023731350898743,Tent,1,1,0
2025,MAR,BL,2,237,71,14,19,-117.15006,32.704475,0.07338559627532959,Individual,1,1,0
2025,MAR,BL,3,262,175,30,40,-117.14956,32.70295,0.6125826239585876,Tent,3,1,0
2025,MAR,BL,4,262,176,30,39,-117.14956,32.70294,0.2932441830635071,Tent,1,1,0
2025,MAR,BL,5,291,307,17,27,-117.14922,32.70128,0.8239802718162537,Individual,5,1,0
2025,MAR,BL,6,310,318,36,42,-117.14878,32.70103,0.8443391919136047,Tent,3,1,0
2025,MAR,BL,7,711,452,31,20,-117.14246,32.69935,0.6849077939987183,Tent,1,1,0
2025,MAR,GH,0,65,119,38,42,-117.14719,32.718952,0.8855648040771484,Tent,5,1,0
2025,MAR,GH,1,140,120,20,25,-117.146126,32.719063,0.710789680480957,Tent,1,1,0
2025,MAR,GH,2,32,131,20,24,-117.147865,32.71891,0.36684221029281616,Tent,1,1,0
2025,MAR,GH,3,32,131,20,24,-117.147865,32.71891,0.0586894154548645,Tent,10,1,0
2025,MAR,GH,4,32,209,13,27,-117.14791,32.71783,0.7077809572219849,Individual,1,1,0
2025,MAR,GH,5,105,242,15,24,-117.14672,32.717407,0.1051207184791565,Vehicle,2,1,0
2025,MAR,GH,6,119,242,35,41,-117.14633,32.717293,0.8768861889839172,Tent,32,1,0
2025,MAR,GH,7,105,243,15,23,-117.14672,32.7174,0.14196443557739258,Individual,3,1,0
2025,MAR,GH,8,69,244,30,41,-117.14718,32.717262,0.8696776628494263,Tent,10,1,0
2025,MAR,GH,9,116,329,26,32,-117.14645,32.71617,0.8519815802574158,Tent,7,1,0
2025,MAR,GH,10,74,335,27,45,-117.14711,32.716,0.8033871650695801,Tent,1,1,0
2025,MAR,CC,0,497,141,8,14,-117.16093,32.718605,0.6734893321990967,Individual,1,1,0
2025,MAR,CC,1,557,157,19,33,-117.15995,32.718304,0.8313153386116028,Individual,5,1,0
