year,month,region,ID,BBx,BBy,BBw,BBh,Longitude,Latitude,Confidence,Type,Count,Valid,Missed
2025,APR,GH,4,74,310,33,36,-117.147064,32.7164,0.8801001906394958,Tent,16,1,0
2025,APR,GH,5,78,372,35,37,-117.14698,32.71555,0.8782776594161987,Tent,15,1,0
2025,APR,GH,6,91,416,18,23,-117.146904,32.715046,0.5583086609840393,Tent,1,1,0
2025,APR,GH,7,123,441,29,18,-117.14629,32.71474,0.3313351273536682,Vehicle,2,1,0
2025,APR,CC,0,804,138,9,16,-117.15634,32.718666,0.6905048489570618,Individual,1,1,0
2025,APR,CC,1,938,138,14,18,-117.15428,32.718666,0.8003014922142029,Individual,4,1,0
2025,APR,CC,2,261,139,9,16,-117.1644,32.718594,0.6101114153862,Individual,1,1,0
2025,APR,CC,3,444,139,9,15,-117.161705,32.718616,0.7073249816894531,Individual,1,1,0
2025,APR,CC,4,870,139,8,14,-117.15536,32.71867,0.5848284363746643,Individual,1,1,0
2025,APR,CC,5,516,140,9,16,-117.16064,32.71861,0.7864935994148254,Individual,1,1,0
2025,APR,CC,6,400,149,9,19,-117.16235,32.718468,0.7904508709907532,Individual,1,1,0
2025,APR,CC,7,887,155,17,19,-117.15502,32.71845,0.8311265707015991,Tent,1,1,0
2025,APR,CC,8,460,156,12,21,-117.161446,32.71838,0.8317213654518127,Individual,2,1,0
2025,APR,CC,9,554,158,12,19,-117.16005,32.718376,0.8477501273155212,Individual,4,1,0
2025,APR,CC,10,583,158,13,24,-117.15961,32.71835,0.5240980982780457,Individual,2,1,0
2025,APR,CC,11,219,163,9,19,-117.16501,32.71828,0.8167654871940613,Individual,1,1,0
2025,APR,CC,12,924,164,13,24,-117.154495,32.71831,0.8120191693305969,Individual,4,1,0
2025,APR,CC,13,955,166,8,19,-117.15406,32.718323,0.716606855392456,Individual,1,1,0
2025,APR,CC,14,278,174,12,18,-117.164116,32.718163,0.7746077179908752,Individual,2,1,0
2025,APR,CC,15,434,184,12,17,-117.16182,32.718063,0.8427601456642151,Individual,2,1,0
2025,APR,CC,16,456,186,18,19,-117.16145,32.71803,0.8707132339477539,Tent,1,1,0
2025,APR,CC,17,511,186,14,19,-117.16067,32.718033,0.8472384810447693,Individual,5,1,0
2025,APR,CC,18,261,190,8,16,-117.16439,32.71798,0.5669602751731873,Individual,1,1,0
2025,APR,CC,19,310,218,33,37,-117.16348,32.71752,0.8828511834144592,Individual,12,1,0
2025,APR,CC,20,190,221,25,23,-117.1653,32.71756,0.8063110709190369,Tent,4,1,0
2025,APR,CC,21,444,224,14,18,-117.16165,32.717575,0.8216230869293213,Individual,2,1,0
2025,APR,CC,22,219,228,11,14,-117.16498,32.717533,0.8162412047386169,Individual,1,1,0
2025,APR,CC,23,526,250,9,21,-117.16047,32.71725,0.8021522164344788,Individual,1,1,0
2025,APR,CC,24,188,256,11,20,-117.16543,32.71716,0.6341641545295715,Individual,3,1,0
2025,APR,CC,25,365,260,41,35,-117.162605,32.717033,0.8495327234268188,Individual,11,1,0
2025,APR,CC,26,313,265,16,19,-117.16356,32.717064,0.8408790826797485,Tent,1,1,0
2025,APR,CC,27,942,273,14,17,-117.15418,32.717026,0.7959467172622681,Individual,4,1,0
2025,APR,CC,28,873,275,8,14,-117.15527,32.717014,0.78885418176651,Individual,1,1,0
2025,APR,CC,29,888,275,16,16,-117.15498,32.717003,0.7679926753044128,Tent,1,1,0
2025,APR,CC,30,860,317,25,29,-117.15533,32.716408,0.8444095849990845,Individual,11,1,0
2025,APR,CC,31,827,324,14,21,-117.15591,32.71637,0.806964099407196,Individual,3,1,0
2025,APR,CC,32,924,326,10,21,-117.15447,32.71635,0.8397095799446106,Individual,6,1,0
2025,APR,CC,33,617,328,11,21,-117.15908,32.71631,0.8199493288993835,Individual,4,1,0
2025,APR,CC,34,358,329,9,20,-117.16293,32.71629,0.6132399439811707,Individual,-1,1,0
2025,APR,CC,35,191,332,15,21,-117.165344,32.71624,0.8330958485603333,Individual,2,1,0
2025,APR,CC,36,495,333,12,21,-117.16089,32.716244,0.7578943371772766,Individual,5,1,0
2025,APR,CC,37,740,335,10,19,-117.15724,32.716244,0.0998888611793518,Individual,1,1,0
2025,APR,CC,38,555,336,10,20,-117.16001,32.716217,0.7315058708190918,Individual,4,1,0
2025,APR,CC,39,522,337,14,22,-117.16047,32.71619,0.819256067276001,Individual,2,1,0
2025,APR,CC,40,587,337,9,20,-117.15954,32.716206,0.5060438513755798,Individual,1,1,0
2025,APR,CC,41,770,337,9,21,-117.1568,32.71621,0.8154354095458984,Individual,1,1,0
2025,APR,CC,42,269,350,9,17,-117.16424,32.71605,0.7805609107017517,Individual,1,1,0
2025,APR,CC,43,889,352,13,21,-117.154976,32.71603,0.29618388414382935,Individual,9,1,0
2025,APR,CC,44,393,353,9,17,-117.162415,32.71602,0.7128929495811462,Individual,1,1,0
2025,APR,CC,45,869,353,16,19,-117.15525,32.71603,0.8042526841163635,Tent,1,1,0
2025,APR,CC,46,932,357,15,19,-117.154305,32.715984,0.8340622186660767,Individual,5,1,0
2025,APR,CC,47,816,358,11,17,-117.15609,32.715977,0.19852304458618164,Individual,1,1,0
2025,APR,CC,48,633,363,15,13,-117.158806,32.715935,0.7690168619155884,Individual,2,1,0
2025,APR,CC,49,878,395,20,20,-117.155075,32.71551,0.8382429480552673,Individual,2,1,0
2025,APR,CC,50,693,396,8,14,-117.15795,32.715527,0.723307728767395,Individual,1,1,0
2025,APR,CC,51,447,399,15,15,-117.16156,32.715477,0.7361185550689697,Individual,2,1,0
2025,APR,CC,52,381,400,15,16,-117.16254,32.715458,0.7842475175857544,Individual,2,1,0
2025,APR,CC,53,421,408,6,16,-117.16201,32.715363,0.17206722497940063,Individual,1,1,0
2025,APR,CC,54,645,417,13,20,-117.15862,32.715233,0.7909504175186157,Individual,2,1,0
2025,APR,CC,55,739,419,13,24,-117.15722,32.715187,0.7888543009757996,Individual,4,1,0
2025,APR,CC,56,831,420,10,22,-117.15585,32.71519,0.8176581263542175,Individual,1,1,0
2025,APR,SH,0,149,25,47,31,-117.14578,32.712837,0.8600404858589172,Tent,2,1,0
2025,APR,SH,1,42,84,9,17,-117.14737,32.712284,0.8382800221443176,Individual,1,1,0
2025,APR,SH,2,62,123,16,20,-117.14707,32.71186,0.8308233022689819,Individual,2,1,0
2025,APR,SH,3,53,162,34,35,-117.147064,32.711372,0.8944859504699707,Tent,13,1,0
2025,APR,SH,4,40,173,7,19,-117.1474,32.711338,0.7311087846755981,Individual,1,1,0
2025,APR,SH,5,60,220,30,36,-117.146996,32.710754,0.8785281777381897,Tent,7,1,0
2025,APR,SH,6,39,227,21,25,-117.147316,32.71074,0.8096730709075928,Tent,1,1,0
2025,APR,SH,7,28,266,30,32,-117.14739,32.710297,0.8991600871086121,Tent,11,1,0
2025,APR,SH,8,67,269,30,31,-117.146904,32.710266,0.8776846528053284,Tent,8,1,0
2025,APR,SH,9,37,335,24,21,-117.147316,32.70963,0.8581835627555847,Tent,1,1,0
2025,APR,SH,10,72,341,17,17,-117.14692,32.709587,0.9305383563041687,Vehicle,1,1,0
2025,APR,SH,11,59,420,33,34,-117.14698,32.70867,0.8983908891677856,Tent,5,1,0
2025,APR,SH,12,45,500,35,40,-117.14713,32.7078,0.8845792412757874,Tent,13,1,0
2025,APR,SH,13,56,573,19,26,-117.147095,32.707115,0.8634443283081055,Individual,3,1,0
2025,APR,SH,14,105,629,9,19,-117.14654,32.706562,0.8215904235839844,Individual,1,1,0
